V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
4.0,2.843199426818248,3.0,3.0,3.588722144554114,3.0,3.4015451503240453,4.0,3.2492667194880656,3.0,3.0,3.0,2.8125788062451806,2.5201728203123466,2.8794601302000906
4.0,3.4806798551965765,2.0,4.0,3.8180673714563595,3.0,4.0,3.0,3.0,3.0,3.1105963410700745,4.098601604685678,3.0920083176004263,3.0,4.0
5.0,3.5530518618429143,4.0,4.052171261899782,4.0,4.0,4.0,4.0,3.629025222751012,4.0,3.0,4.2426952516539895,3.4109812536421384,3.0,3.0
2.9774928228978945,3.0,3.0,4.0,3.917965513755637,3.0,3.383130443260986,3.0,5.0,3.6899923899320504,3.0,5.0,3.0,3.0,3.0
2.8617530892019887,3.0,3.2807683288334513,5.0,3.173460949936457,3.0,2.0,2.9738833616760103,3.461994354206574,3.3357487888011885,3.0,4.028956957334722,3.0,3.0,2.5373851622951458
3.0,2.458085504997588,3.0,3.646408913937522,3.0,3.0,3.0,2.9480277461916846,4.0,3.0,3.0,3.9807227421161455,3.0,2.74152849636203,3.0
3.0,3.0,4.0,3.0,3.826137417783033,3.1327181397338,5.0,4.0,4.0,3.606011872219556,3.2548007570768966,4.233362823157582,3.051812946967483,3.0,2.0
3.0,3.0,3.1108786183370856,2.0,4.0,3.0,3.0,2.9028739089961504,2.516109842747416,2.8859826813248852,4.0,5.0,2.0,1.0,3.0
4.0,4.0,3.0,5.0,3.20105380499515,3.627123382092321,4.116528677912156,3.0,4.0,5.0,3.966773049128887,4.0,3.0,3.6323514174180738,3.289072054235225
4.471463750068944,3.0,4.0,4.490400458748878,4.445103020249209,4.0,4.0,5.0,5.0,4.090323507914757,5.0,5.0,4.0,4.166939302813349,4.0
1.0,2.8332804180281173,2.9520498022806216,4.0,2.81018904376705,3.0,3.0,2.9015404327910908,3.4241155560136907,5.0,3.004090774937333,3.784239946867998,2.0,3.0,2.087918037243372
3.3501904973240215,3.171898018186287,3.0,3.0,3.0,3.0,2.7931689413534317,2.0,1.0,3.0,3.0,5.0,5.0,5.0,2.933401339366121
5.0,3.8194905065641414,4.0,4.0,3.5021439237301033,3.4330553460435542,3.369892291378374,3.0,2.0,3.8466109337498007,3.2748863210694275,4.685880299133837,3.0,2.672654747758795,3.3013354526333734
4.0,1.0,3.0,2.9379509600871283,5.0,2.692520629161237,3.022875757046469,3.0,5.0,2.6655729265674224,1.0,3.0,2.5736938763156743,2.4424315804787273,1.0
4.289460138030115,5.0,3.8318293594979624,4.0,4.215842308405332,3.664188109904762,4.0,3.69329980540233,3.4987529517172984,3.601900347667189,3.0,5.0,3.0,2.0,3.3799496873930166
3.834667647073176,3.4542658771444823,3.8089969754751003,3.0,4.280123020388178,3.5304618240370216,5.0,3.542124570671462,3.6148255656000385,3.0,3.9165342581114944,5.0,3.0,3.1814681359506674,3.274516636414294
3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
3.0794207730093435,3.0,2.0,4.0,2.1995739083346963,3.0,2.9904314740291715,4.0,3.3934219946042976,3.7215536613803164,3.0,3.0,3.0,3.0,3.003063836306119
3.810164889212266,5.0,4.0,3.0,4.0,4.0,1.0,3.0,2.0,3.6087189827055846,3.474237619200193,5.0,5.0,3.729794887988314,3.2443596756816584
5.0,2.7272464908828544,3.3212730288408387,3.6625583956095267,1.0,3.0,2.8827594229763034,4.0,3.101564873999947,3.8519613017312464,3.0334495201385683,3.4287885604405863,2.374425698590676,3.2642502429457485,3.0
3.0,3.4037951204461967,4.024589413656761,5.0,3.979320987654321,3.0,3.5919934417239623,4.065969950165421,5.0,4.845268958703833,3.769003082423915,4.6867543448922016,3.6579753704159566,3.8612218472427786,3.2350728818320165
2.614010774012508,2.4690497894343264,3.0,3.0,3.0,2.467855424101119,2.498039466993081,3.0,2.0,1.0,2.0,4.0,2.0,1.9480442839506082,2.0
4.1333496921653685,3.0,4.0,5.0,5.0,4.04893416845007,3.0,4.153645011844263,5.0,3.91223072113094,3.913507179956957,5.0,5.0,3.0,3.0
3.0,3.0,4.0,5.0,3.8831869500267544,3.633893302031293,3.0,4.0,4.0,4.0841317859849084,5.0,5.0,3.0,3.876386285588801,3.0
3.0,3.0,4.0,3.792887787449642,3.3551515276925503,3.382768007380811,2.552494017554543,3.2386620086863758,3.3764228242729186,3.0,3.0,4.697831001014569,3.549597620093708,5.0,2.965729497210421
