V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15
3.92943701224608,3.0,3.888937959417117,3.0,3.9484939151353147,3.0,5.0,3.7061780867719833,3.0,4.0,3.6568919194958798,5.0,5.0,3.0,3.2649713781663836
4.0,3.5742860746111766,5.0,5.0,2.0,3.6124822946485184,1.0,3.7112749055780316,4.0,3.991458927520763,3.634901016846919,5.0,3.632204671817829,5.0,3.0
3.0,3.0,3.004396731298137,3.1794116337573803,3.0,3.0,2.8352905686647407,2.814418859886241,1.0,3.0,2.7666772228301335,4.0,3.0,2.6053286033909746,3.0
3.5989124114441573,4.0,3.5221613129112495,3.8205278784884213,3.570068969005686,3.2727404534280553,3.340778336771681,5.0,3.405165435069839,3.0,3.0,4.25237476655163,3.1479744181227627,2.0,2.892157379653547
3.9562701172596904,3.5465182659372556,3.877711112232061,4.073039274138555,5.0,3.669498320303133,5.0,3.7494374481221855,3.7880521219164947,3.0,4.0,4.6645507623648665,3.398990629106986,2.0,3.283781922769713
3.0,3.0,5.0,4.0,3.8018747195402485,3.4681124933066445,3.0,3.0,5.0,3.8550995082583497,3.0,5.0,3.0,3.0,3.1107701816561506
3.6994889874652834,3.3538902064470526,4.0,5.0,3.0,4.0,3.489634450552345,3.0,4.0,3.0,3.416940943529191,4.411866309262733,3.0,3.26131324123848,3.0
4.178012929173743,3.797820451255101,4.0,4.317136941691743,5.0,3.871472849343466,3.0,4.0,3.921200499399556,4.215464446822722,5.0,4.861943096237317,3.0,3.6037062895451557,3.4832685845299682
3.0,4.0,3.868222129489104,4.0,3.914416935584839,3.58029694191442,3.693922538226106,3.6918129857667394,5.0,3.9631875293031045,3.6167097809246664,4.0,4.0,3.0,3.0
3.0,3.3384217209705875,3.6363508797068915,4.0,3.0,3.333754349105294,3.3791667859793746,3.4637587215610037,3.5053165071889016,3.6492258750864885,3.2337652390159377,4.325396656140416,3.405684123701317,4.0,3.0193067733739025
3.15147772766878,2.7947673868332443,3.116093293277836,3.0,3.1727871438003072,2.831800525068309,2.9428594915328232,2.9369076024365177,3.0000968865564155,3.0,2.8566722730576255,3.8585153980134717,3.0,3.0,3.0
3.020243869234705,2.5520579955346845,2.9848550891642476,3.0,2.0,2.0,4.0,2.792202613629684,2.0,5.0,2.0,3.7296746104160605,3.0,2.707907995495401,2.355330015652965
